payment_id,order_id,payment_method,amount,payment_date,payment_status
PAY-0011217,ORD-0011217,Debit Card,2607.95,2025-09-19,Completed
PAY-0008950,ORD-0008950,Credit Card,263.23,2026-03-13,Completed
PAY-0005558,ORD-0005558,Credit Card,2972.67,01-Jan-2026,Refunded
PAY-0005895,ORD-0005895,PayPal,432.78,2025-10-14,Pending
PAY-0007125,ORD-0007125,Debit Card,330.32,2026-07-13,Failed
PAY-0007595,ORD-0007595,PayPal,2640.85,2026-07-05,Completed
PAY-0011712,ORD-0011712,Debit Card,3738.41,2026-08-27,Failed
PAY-0001199,ORD-0001199,Debit Card,897.01,2024-08-31,Pending
PAY-0004171,ORD-0004171,Debit Card,6374.19,2026-03-29,Completed
PAY-0004050,ORD-0004050,Credit Card,3185.62,2026-01-31,Failed
PAY-0009354,ORD-0009354,Credit Card,1314.57,2026-09-02,Completed
PAY-0003392,ORD-0003392,Gift Card,2013.65,2025-10-17,Completed
PAY-0006981,ORD-0006981,PayPal,3852.88,2024-01-27,Completed
PAY-0002239,ORD-0002239,Credit Card,-286.82,2026-09-07,Completed
PAY-0002492,ORD-0002492,Gift Card,265.29,2026-01-30,Refunded
PAY-0011749,ORD-0011749,Credit Card,3226.5,2025-03-10,Refunded
PAY-0008018,ORD-0008018,Credit Card,1311.58,2026-09-01,Completed
PAY-0008641,ORD-0008641,PayPal,139.25,2026-05-18,Pending
PAY-0007363,ORD-0007363,PayPal,5491.24,2025-03-02,Completed
PAY-0001079,ORD-0001079,Credit Card,1592.71,2024-05-25,Refunded
PAY-0010134,ORD-0010134,PayPal,2160.18,2025-04-23,Completed
PAY-0010600,ORD-0010600,,1273.41,2025-12-04,Completed
PAY-0001343,ORD-0001343,Credit Card,2434.71,2025-12-16,Completed
PAY-0000185,ORD-0000185,Debit Card,614.1,2026-02-21,Completed
PAY-0000814,ORD-0000814,Debit Card,3936.6,2026-05-25,Refunded
PAY-0007565,ORD-0007565,Credit Card,468.92,2026-07-18,Completed
PAY-0010653,ORD-0010653,Credit Card,74.11,2026-02-27,Failed
PAY-0007302,ORD-0007302,PayPal,312.28,2026-03-16,Failed
PAY-0003840,ORD-0003840,Credit Card,1431.32,2025-03-30,Completed
PAY-0005620,ORD-0005620,PayPal,399.3,2025-05-25,Completed
PAY-0004605,ORD-0004605,PayPal,2560.98,2025-04-15,Completed
PAY-0000256,ORD-0000256,Gift Card,796.44,2024-07-29,Completed
PAY-0006714,ORD-0006714,Credit Card,4249.25,2026-09-05,Completed
PAY-0004124,ORD-0004124,Debit Card,398.36,2025-09-10,Refunded
PAY-0010872,ORD-0010872,Gift Card,5025.83,2025-05-04,Completed
PAY-0005764,ORD-0005764,PayPal,2327.7,2025-03-12,Refunded
PAY-0005607,ORD-0005607,Gift Card,646.7,2026-08-29,Completed
PAY-0000196,ORD-0000196,PayPal,5178.76,2025-10-30,Completed
PAY-0009983,ORD-0009983,Credit Card,1277.66,2026-08-15,Completed
PAY-0001562,ORD-0001562,Debit Card,1959.78,2026-08-16,Pending
PAY-0001018,ORD-0001018,Bank Transfer,120.97,2026-04-29,Failed
PAY-0004512,ORD-0004512,Credit Card,2193.47,2026-08-30,Completed
PAY-0007709,ORD-0007709,Gift Card,3782.36,2026-07-02,Completed
PAY-0003533,ORD-0003533,Bank Transfer,1861.28,2025-11-16,Completed
PAY-0007530,ORD-0007530,Debit Card,3595.94,2026-08-26,Pending
PAY-0003821,ORD-0003821,Gift Card,?,2026-08-20,Completed
PAY-0005906,ORD-0005906,PayPal,3952.77,2025-08-24,Completed
PAY-0011687,ORD-0955351,PayPal,443.0,2026-06-25,Refunded
PAY-0002679,ORD-0002679,Debit Card,2259.52,2024-09-03,Failed
PAY-0006996,ORD-0006996,Debit Card,103.38,2025-08-01,Completed
PAY-0007539,ORD-0007539,Credit Card,-1569.81,2026-07-30,Completed
PAY-0004040,ORD-0004040,Debit Card,534.72,2026-08-27,Completed
PAY-0000557,ORD-0000557,Gift Card,1738.69,2025-10-11,Completed
PAY-0005522,ORD-0005522,Debit Card,1409.42,2026-06-06,Completed
PAY-0008462,ORD-0008462,Credit Card,750.93,2025-11-26,Completed
PAY-0010494,ORD-0010494,Bank Transfer,935.24,2025-09-30,Pending
PAY-0002680,ORD-0002680,Debit Card,3781.27,2026-03-26,Completed
PAY-0011598,ORD-0011598,Credit Card,763.02,2026-08-27,Refunded
PAY-0000771,ORD-0000771,Gift Card,2650.44,2025-02-10,Completed
PAY-0001832,ORD-0001832,Gift Card,652.18,2026-07-01,Failed
PAY-0011789,ORD-0011789,Credit Card,3395.2,2024-11-11,Completed
PAY-0008826,ORD-0008826,Credit Card,511.0,2026-02-26,Failed
PAY-0003207,ORD-0003207,Credit Card,94.62,2025-02-23,Completed
PAY-0001798,ORD-0001798,Debit Card,456.25,2025-10-26,Pending
PAY-0011218,ORD-0011218,Credit Card,3220.6,2026-06-22,Completed
PAY-0002704,ORD-0002704,Credit Card,445.5,2025-05-04,Completed
PAY-0001143,ORD-0001143,PayPal,425.58,2026-08-25,Completed
PAY-0010016,ORD-0010016,Debit Card,1086.92,2026-08-15,Completed
PAY-0006272,ORD-0006272,PayPal,4308.6,2024-09-02,Completed
PAY-0011147,ORD-0011147,PayPal,325.88,2026-03-05,Completed
PAY-0011572,ORD-0011572,Gift Card,406.26,2026-07-12,Failed
PAY-0003637,ORD-0003637,Credit Card,1867.64,2026-02-03,Completed
PAY-0007409,ORD-0007409,Debit Card,917.8,2025-04-24,Completed
PAY-0008337,ORD-0008337,PayPal,827.92,2026-01-17,Completed
PAY-0009528,ORD-0009528,Bank Transfer,1711.84,2026-02-10,Completed
PAY-0007333,ORD-0007333,Gift Card,2312.88,02-Sep-2026,Pending
PAY-0006555,ORD-0006555,Gift Card,5179.2,2026-02-12,Completed
PAY-0010424,ORD-0010424,PayPal,1040.91,2026-03-28,Completed
PAY-0011253,ORD-0011253,PayPal,2442.5,2026-06-12,Completed
PAY-0000828,ORD-0000828,PayPal,2120.92,2026-04-29,Refunded
PAY-0008292,ORD-0008292,Gift Card,2351.25,2026-03-07,Completed
PAY-0001114,ORD-0001114,Credit Card,469.52,2024-12-04,Failed
PAY-0001827,ORD-0001827,Debit Card,2404.56,2024-07-03,Pending
PAY-0007295,ORD-0007295,Debit Card,2765.14,2025-09-06,Failed
PAY-0007742,ORD-0007742,PayPal,677.64,2026-08-29,Completed
PAY-0010975,ORD-0010975,Debit Card,1151.79,2025-04-07,Completed
PAY-0008493,ORD-0008493,Credit Card,985.15,2025-12-09,Completed
PAY-0002172,ORD-0002172,Credit Card,131.32,2024-06-09,Completed
PAY-0005331,ORD-0005331,Credit Card,943.01,2024-04-29,Completed
PAY-0008355,ORD-0008355,Bank Transfer,1306.61,2025-12-24,Completed
PAY-0002333,ORD-0002333,Gift Card,1135.9,2026-08-19,Completed
PAY-0000950,ORD-0000950,,1628.64,2026-03-30,Refunded
PAY-0000369,ORD-0000369,Credit Card,4133.78,2026-01-13,Completed
PAY-0009559,ORD-0009559,Credit Card,313.86,2026-01-29,Refunded
PAY-0003969,ORD-0003969,PayPal,1381.55,2026-08-02,Pending
PAY-0002996,ORD-0002996,Debit Card,747.12,2026-05-23,Completed
PAY-0010657,ORD-0010657,Credit Card,413.19,2024-09-02,Failed
PAY-0000888,ORD-0000888,Credit Card,1774.51,2026-06-18,Completed
PAY-0005555,ORD-0005555,PayPal,785.42,2026-01-15,Completed
PAY-0009371,ORD-0009371,Debit Card,2144.5,2026-06-30,Completed
PAY-0011161,ORD-0011161,PayPal,444.95,2026-08-22,Refunded
PAY-0004382,ORD-0004382,Credit Card,1003.52,2026-07-31,Failed
PAY-0001357,ORD-0001357,PayPal,3559.6,2024-06-10,Completed
PAY-0005818,ORD-0005818,Gift Card,302.03,2026-01-09,Completed
PAY-0000406,ORD-0000406,PayPal,68.92,2025-10-19,Failed
PAY-0002368,ORD-0002368,Credit Card,2005.83,2025-04-20,Completed
PAY-0006336,ORD-0006336,PayPal,1551.06,2026-08-08,Refunded
PAY-0006811,ORD-0006811,Gift Card,459.19,2026-07-08,Completed
PAY-0006542,ORD-0006542,PayPal,3055.37,2024-11-01,Failed
PAY-0011383,ORD-0011383,Debit Card,1567.06,2026-09-01,Completed
PAY-0010623,ORD-0010623,Debit Card,3352.45,2026-02-01,Completed
PAY-0005789,ORD-0005789,PayPal,621.59,2026-09-05,Completed
PAY-0008399,ORD-0008399,Gift Card,226.49,2026-06-08,Completed
PAY-0008177,ORD-0008177,PayPal,764.37,2026-07-13,Completed
PAY-0000399,ORD-0000399,Gift Card,527.78,2025-12-04,Completed
PAY-0006430,ORD-0006430,Debit Card,1251.53,2025-08-10,Pending
PAY-0006775,ORD-0006775,Credit Card,315.18,2025-01-27,Completed
PAY-0003295,ORD-0003295,Debit Card,1387.25,2026-04-18,Failed
PAY-0009886,ORD-0009886,,-1015.89,2026-04-09,Completed
PAY-0002115,ORD-0002115,Credit Card,3142.79,2025-11-20,Completed
PAY-0005952,ORD-0005952,Credit Card,617.67,2025-09-14,Completed
PAY-0005867,ORD-0005867,Credit Card,582.49,2025-11-01,Completed
PAY-0006357,ORD-0006357,Credit Card,1940.12,2026-05-02,Completed
PAY-0009740,ORD-0009740,Debit Card,4858.43,2024-09-06,Failed
PAY-0010446,ORD-0010446,PayPal,2329.34,2025-06-24,Completed
PAY-0006856,ORD-0006856,Debit Card,981.76,2026-05-02,Completed
PAY-0008845,ORD-0008845,Credit Card,3896.22,2025-07-15,Failed
PAY-0001412,ORD-0001412,PayPal,1286.8,2025-08-23,Completed
PAY-0011186,ORD-0011186,Credit Card,785.52,2026-06-20,Completed
PAY-0009454,ORD-0009454,Credit Card,5039.71,2026-02-28,Completed
PAY-0005403,ORD-0005403,,381.59,2026-01-11,Completed
PAY-0011903,ORD-0011903,PayPal,188.96,2026-05-04,Refunded
PAY-0003991,ORD-0003991,PayPal,1940.55,2026-04-10,Completed
PAY-0011779,ORD-0011779,Debit Card,3801.55,2025-02-05,Completed
PAY-0005021,ORD-0005021,Credit Card,3149.7,2026-06-29,Refunded
PAY-0001429,ORD-0001429,Debit Card,-1852.8,2026-08-16,Completed
PAY-0001575,ORD-0001575,Credit Card,363.64,2025-11-01,Completed
PAY-0000974,ORD-0000974,Gift Card,1978.68,2025-04-18,Completed
PAY-0002804,ORD-0002804,Bank Transfer,2394.88,2025-05-12,Pending
PAY-0002751,ORD-0002751,Credit Card,1456.0,2026-09-07,Completed
PAY-0005042,ORD-0005042,Credit Card,2805.73,2026-06-14,Pending
PAY-0001240,ORD-0001240,Credit Card,1287.65,2025-09-23,Completed
PAY-0005189,ORD-0005189,Credit Card,117.66,2026-03-16,Completed
PAY-0011743,ORD-0011743,PayPal,1539.66,"October 03, 2025",Pending
PAY-0007025,ORD-0007025,Debit Card,147.25,2025-12-10,Completed
PAY-0009314,ORD-0009314,Debit Card,3088.8,2025-12-01,Completed
PAY-0002119,ORD-0002119,PayPal,85004.24,2026-07-23,Completed
PAY-0000359,ORD-0000359,Debit Card,361.58,2026-08-17,Completed
PAY-0000293,ORD-0000293,Credit Card,1458.2,2026-04-13,Completed
PAY-0005848,ORD-0005848,Credit Card,2674.11,2025-11-04,Failed
PAY-0002355,ORD-0002355,Bank Transfer,5190.4,2024-05-15,Completed
PAY-0011181,ORD-0011181,PayPal,724.03,2025-07-05,Completed
PAY-0006432,ORD-0006432,Credit Card,--,2026-01-20,Refunded
PAY-0002306,ORD-0002306,Bank Transfer,3670.96,2026-02-22,Failed
PAY-0002859,ORD-0002859,Gift Card,145.34,2026-02-23,Completed
PAY-0008232,ORD-0008232,Debit Card,1070.86,2026-07-18,Completed
PAY-0006309,ORD-0006309,Credit Card,2180.92,2025-10-05,Completed
PAY-0006938,ORD-0006938,Credit Card,1634.4,2026-04-10,Completed
PAY-0005888,ORD-0005888,Credit Card,378.81,2025-12-20,Pending
PAY-0008698,ORD-0008698,Credit Card,1569.58,2026-07-15,Pending
PAY-0011065,ORD-0011065,Debit Card,3480.4,2025-02-06,Completed
PAY-0002108,ORD-0002108,PayPal,1015.67,2025-10-21,Failed
PAY-0005704,ORD-0005704,Credit Card,657.04,2024-08-10,Completed
PAY-0010819,ORD-0010819,Credit Card,423.99,2025-03-28,Completed
PAY-0004196,ORD-0004196,,4245.69,2025-11-14,Failed
PAY-0011272,ORD-0011272,Credit Card,268.61abc,2026-03-07,Completed
PAY-0003193,ORD-0003193,Debit Card,3504.75,2026-06-27,Completed
PAY-0007339,ORD-0007339,Bank Transfer,1809.86,2026-08-24,Completed
PAY-0008955,ORD-0008955,Credit Card,144.33,2025-05-20,Completed
PAY-0004366,ORD-0004366,PayPal,2592.78,2025-08-05,Completed
PAY-0006452,ORD-0006452,Credit Card,3368.11abc,2026-03-14,Pending
PAY-0011589,ORD-0011589,Bank Transfer,1812.1,2026-02-04,Completed
PAY-0005298,ORD-0005298,,56.17,2026-05-10,Completed
PAY-0008942,ORD-0008942,PayPal,2625.99,2025-02-06,Completed
PAY-0009804,ORD-0009804,Gift Card,835.1,2026-03-14,Failed
PAY-0010147,ORD-0010147,Credit Card,91.98,"January 18, 2026",Completed
PAY-0003792,ORD-0003792,Debit Card,4350.58,2025-12-01,Completed
PAY-0009631,ORD-0009631,,44.44,2025-08-23,Completed
PAY-0000580,ORD-0000580,Credit Card,3627.54,2025-09-30,Pending
PAY-0008310,ORD-0008310,Debit Card,702.26,2025-10-11,Completed
PAY-0001737,ORD-0001737,Credit Card,4343.4,2026-09-06,Completed
PAY-0009980,ORD-0009980,Debit Card,282.46,2026-06-03,Completed
PAY-0001272,ORD-0001272,Debit Card,634.79,2026-08-12,Refunded
PAY-0006965,ORD-0006965,Credit Card,691.87,2026-05-19,Completed
PAY-0005769,ORD-0005769,Credit Card,546.71,2026-07-11,Failed
PAY-0006532,ORD-0006532,Debit Card,1855.98,2026-06-27,Completed
PAY-0006946,ORD-0006946,Credit Card,2476.71,2026-03-19,Completed
PAY-0004703,ORD-0004703,Credit Card,3060.2,2024-12-17,Completed
PAY-0004762,ORD-0004762,PayPal,6256.98,2024-08-19,Completed
PAY-0000446,ORD-0000446,Credit Card,1079.87,2025-11-26,Completed
PAY-0008614,ORD-0008614,Debit Card,1007.08,2025-02-05,Failed
PAY-0002638,ORD-0002638,PayPal,385.14,2026-08-04,Refunded
PAY-0006914,ORD-0006914,Credit Card,103.24abc,2025-07-30,Completed
PAY-0008723,ORD-0008723,Debit Card,1024.59,2025-01-11,Failed
PAY-0001111,ORD-0001111,,3435.09,2026-08-28,Completed
PAY-0011328,ORD-0011328,PayPal,584.57,2025-11-26,Completed
PAY-0005235,ORD-0005235,Gift Card,7080.1,2025-11-03,Completed
PAY-0008470,ORD-0008470,PayPal,1645.96,2025-08-14,Failed
PAY-0002138,ORD-0002138,Credit Card,1669.57,2026-02-14,Completed
PAY-0002536,ORD-0002536,Debit Card,365.31,2024-05-03,Completed
PAY-0009554,ORD-0009554,Debit Card,1951.48,2025-05-02,Pending
PAY-0009411,ORD-0009411,Credit Card,1313.14,2024-08-18,Completed
PAY-0003113,ORD-0003113,PayPal,353.62,2026-08-16,Failed
PAY-0002147,ORD-0002147,Credit Card,4411.95,2024-12-27,Completed
PAY-0006078,ORD-0006078,Gift Card,1600.0,2025-10-25,Completed
PAY-0004180,ORD-0004180,Debit Card,375.2,2026-01-31,Completed
PAY-0002118,ORD-0002118,Debit Card,2164.63,2026-04-05,Completed
PAY-0007309,ORD-0007309,Credit Card,461.65,2026-09-02,Completed
PAY-0007755,ORD-0007755,PayPal,37.85,2024-11-15,Completed
PAY-0004874,ORD-0004874,Debit Card,847.46,22-Aug-2025,Pending
PAY-0003354,ORD-0003354,Credit Card,1608.97,2025-07-26,Pending
PAY-0004736,ORD-0004736,Credit Card,1667.4,2026-03-16,Completed
PAY-0003163,ORD-0003163,Credit Card,703.68,2026-08-23,Failed
PAY-0008121,ORD-0008121,Debit Card,479.04,2026-08-27,Completed
PAY-0011898,ORD-0011898,Bank Transfer,2257.09,2026-07-31,Completed
PAY-0004420,ORD-0004420,Debit Card,1599.2,2026-05-29,Completed
PAY-0004192,ORD-0004192,Debit Card,1361.0,2024-12-15,Completed
PAY-0000586,ORD-0000586,PayPal,1610.6,2026-03-01,Failed
PAY-0008379,ORD-0008379,Credit Card,276.94,2025-05-24,Pending
PAY-0007823,ORD-0007823,Bank Transfer,574.72,2025-01-07,Completed
PAY-0003882,ORD-0003882,Credit Card,1201.86,2024-01-05,Completed
PAY-0001097,ORD-0001097,PayPal,4872.89,2026-07-15,Completed
PAY-0005103,ORD-0005103,PayPal,317.44,2026-06-20,Completed
PAY-0004453,ORD-0004453,PayPal,949.88,2025-12-23,Completed
PAY-0008047,ORD-0008047,Credit Card,1234.14,2026-08-01,Completed
PAY-0009070,ORD-0009070,Debit Card,759.08,2024-11-02,Failed
PAY-0004552,ORD-0004552,Gift Card,574.03abc,2026-04-07,Completed
PAY-0002820,ORD-0002820,PayPal,1838.98,2026-09-02,Failed
PAY-0001962,ORD-0001962,Credit Card,560.9,2025-12-23,Pending
PAY-0001594,ORD-0001594,Debit Card,1102.84,2025-06-04,Completed
PAY-0002731,ORD-0002731,Debit Card,652.53,2025-07-04,Completed
PAY-0009521,ORD-0009521,Credit Card,1113.26,2025-08-10,Completed
PAY-0006892,ORD-0006892,PayPal,2111.6,2025-11-28,Pending
PAY-0006014,ORD-0006014,Debit Card,361.28,2026-07-28,Failed
PAY-0008560,ORD-0008560,PayPal,391.26,2025-11-02,Completed
PAY-0007537,ORD-0007537,Gift Card,2620.38,2026-06-29,Completed
PAY-0007863,ORD-0007863,Credit Card,2684.73,2025-04-23,Failed
PAY-0007381,ORD-0007381,Debit Card,2629.15,2026-04-28,Failed
PAY-0005491,ORD-0005491,Gift Card,907.06,2025-11-20,Refunded
PAY-0000629,ORD-0000629,Credit Card,2108.82,2026-05-12,Completed
PAY-0002830,ORD-0002830,Credit Card,1750.49,2026-09-01,Completed
PAY-0009874,ORD-0009874,Debit Card,653.53,2026-05-09,Pending
PAY-0000520,ORD-0000520,PayPal,4518.59,2026-07-24,Failed
PAY-0011325,ORD-0011325,Bank Transfer,3509.94,2025-12-07,Completed
PAY-0008364,ORD-0008364,Credit Card,933.48,2025-09-14,Completed
PAY-0003565,ORD-0003565,Debit Card,3657.5,2024-10-25,Failed
PAY-0004557,ORD-0004557,Debit Card,5880.22,2026-04-11,Refunded
PAY-0007925,ORD-0007925,Credit Card,212.76,2026-08-20,Completed
PAY-0003422,ORD-0003422,Credit Card,933.95,2026-04-08,Completed
PAY-0001666,ORD-0001666,Credit Card,283.96,2026-06-23,Completed
PAY-0000155,ORD-0000155,Credit Card,3773.0,2026-07-30,Failed
PAY-0002813,ORD-0002813,Credit Card,242.78,2025-08-11,Failed
PAY-0011809,ORD-0011809,Credit Card,2780.49,2025-08-08,Completed
PAY-0007149,ORD-0007149,PayPal,274.75,2025-01-24,Completed
PAY-0009009,ORD-0009009,PayPal,3615.73,2026-05-14,Completed
PAY-0002792,ORD-0002792,Debit Card,2961.31,2026-02-27,Completed
PAY-0004918,ORD-0004918,Credit Card,892.35,2026-03-10,Failed
PAY-0000312,ORD-0000312,Credit Card,3158.72,2026-08-27,Completed
PAY-0008235,ORD-0008235,Debit Card,109266.47,2026-08-26,Completed
PAY-0000918,ORD-0000918,Bank Transfer,865.73,2025-04-07,Completed
PAY-0010539,ORD-0010539,Debit Card,232.46,2026-02-20,Completed
PAY-0006105,ORD-0006105,Debit Card,55908.68,2026-07-01,Pending
PAY-0000891,ORD-0000891,Credit Card,180.7,2026-05-13,Completed
PAY-0006393,ORD-0006393,PayPal,734.99,2026-06-06,Completed
PAY-0009097,ORD-0009097,Debit Card,2948.12,2026-07-09,Failed
PAY-0010569,ORD-0010569,Credit Card,3590.98,2025-09-20,Completed
PAY-0011549,ORD-0011549,Credit Card,801.89,2025-02-09,Refunded
PAY-0011778,ORD-0011778,Credit Card,1100.62,2025-10-16,Failed
PAY-0006001,ORD-0006001,Credit Card,729.12,2026-07-08,Failed
PAY-0006559,ORD-0006559,Credit Card,3091.27,2026-08-11,Completed
PAY-0002100,ORD-0002100,Debit Card,9320.33,2025-02-14,Refunded
PAY-0009331,ORD-0009331,Credit Card,480.6,2025-11-09,Completed
PAY-0001815,ORD-0001815,Credit Card,7536.55,2024-10-19,Pending
PAY-0007588,ORD-0007588,Credit Card,1124.5,2026-05-16,Completed
PAY-0006633,ORD-0006633,Gift Card,1032.78,2026-05-30,Completed
PAY-0003471,ORD-0003471,Credit Card,108.61,2026-05-03,Completed
PAY-0000712,ORD-0000712,Credit Card,2781.16,06-Jan-2026,Completed
PAY-0002681,ORD-0002681,Debit Card,5795.69,2026-06-04,Completed
PAY-0008129,ORD-0008129,PayPal,944.74,2025-11-13,Refunded
PAY-0007123,ORD-0007123,Credit Card,1201.05,2026-09-05,Failed
PAY-0004615,ORD-0004615,Credit Card,5106.91,2026-08-20,Completed
PAY-0000893,ORD-0000893,Credit Card,1188.91,2024-10-23,Failed
PAY-0010351,ORD-0010351,Debit Card,1429.71,2026-08-28,Completed
PAY-0007238,ORD-0007238,Credit Card,2011.1,2026-09-01,Completed
PAY-0009335,ORD-0009335,Credit Card,1322.27,2025-01-20,Completed
PAY-0003330,ORD-0003330,PayPal,358.23,2026-08-31,Pending
PAY-0007715,ORD-0007715,PayPal,109.67,2026-03-09,Pending
PAY-0010439,ORD-0010439,Debit Card,3676.73,2024-12-28,Failed
PAY-0007828,ORD-0007828,Credit Card,421.79,2026-08-04,Failed
PAY-0004263,ORD-0004263,Credit Card,1922.88,2026-07-09,Completed
PAY-0005902,ORD-0005902,Credit Card,571.9,2026-08-10,Completed
PAY-0001372,ORD-0001372,Credit Card,1854.88,2026-08-05,Completed
PAY-0004086,ORD-0004086,Debit Card,81885.06,2025-07-04,Pending
PAY-0010855,ORD-0010855,Debit Card,111.88,2026-03-29,Refunded
PAY-0001218,ORD-0001218,PayPal,2472.17,2025-06-09,Pending
PAY-0001971,ORD-0001971,Debit Card,2258.08,2025-06-19,Completed
PAY-0006492,ORD-0006492,PayPal,2526.98,2026-01-24,Pending
PAY-0000602,ORD-0000602,Debit Card,297.29,2026-06-21,Completed
PAY-0003701,ORD-0003701,Credit Card,219.5,2025-07-26,Pending
PAY-0008615,ORD-0008615,Credit Card,1491.9,2025-09-05,Completed
PAY-0009301,ORD-0009301,Credit Card,1348.27,2026-02-09,Completed
PAY-0002747,ORD-0002747,Credit Card,1095.16,2026-06-05,Completed
PAY-0003073,ORD-0003073,Credit Card,2938.71,2026-01-25,Completed
PAY-0011817,ORD-0939153,Debit Card,518.44,2025-07-23,Completed
PAY-0003339,ORD-0003339,Debit Card,4035.22,2024-05-26,Completed
PAY-0001049,ORD-0001049,Credit Card,4557.95,2026-01-13,Completed
PAY-0011872,ORD-0011872,Credit Card,3729.53,2026-01-23,Completed
PAY-0007130,ORD-0007130,Debit Card,2948.01,2024-10-25,Completed
PAY-0000970,ORD-0000970,Credit Card,873.32,2025-04-22,Failed
PAY-0006426,ORD-0006426,Gift Card,2294.59,2026-06-18,Completed
PAY-0004822,ORD-0004822,PayPal,641.95,2026-02-10,Completed
PAY-0005762,ORD-0005762,Debit Card,769.0,2025-02-21,Completed
PAY-0011335,ORD-0011335,Gift Card,1603.68,2026-01-13,Refunded
PAY-0009759,ORD-0009759,Debit Card,502.48,2024-09-10,Completed
PAY-0007862,ORD-0007862,PayPal,165.03,2026-05-08,Completed
PAY-0000649,ORD-0000649,Debit Card,2907.24,2025-12-06,Completed
PAY-0009623,ORD-0009623,Debit Card,808.43,2025-05-08,Completed
PAY-0005741,ORD-0005741,Gift Card,2125.12,2026-03-06,Failed
PAY-0011340,ORD-0011340,PayPal,287.52,2026-07-04,Pending
PAY-0003158,ORD-0003158,Credit Card,251.5,2026-01-19,Refunded
PAY-0007637,ORD-0007637,Credit Card,562.69,2026-05-27,Refunded
PAY-0008976,ORD-0008976,Debit Card,219.26,2026-08-18,Completed
PAY-0006843,ORD-0006843,Debit Card,273.38,2026-05-13,Completed
PAY-0001382,ORD-0001382,Credit Card,2589.8,2025-01-29,Completed
PAY-0009092,ORD-0009092,Gift Card,631.74,2026-08-08,Completed
PAY-0008843,ORD-0008843,Credit Card,943.98,2025-08-19,Pending
PAY-0001926,ORD-0001926,Debit Card,1370.54,09/01/2025,Pending
PAY-0006211,ORD-0006211,PayPal,646.83,2024-10-08,Pending
PAY-0006576,ORD-0006576,Debit Card,4351.46,2026-07-22,Pending
PAY-0010027,ORD-0010027,Credit Card,2608.66,2026-05-04,Completed
PAY-0008899,ORD-0008899,Credit Card,6223.71,2025-12-13,Completed
PAY-0001074,ORD-0001074,PayPal,569.1,2026-03-12,Completed
PAY-0001914,ORD-0001914,Gift Card,2768.24,2024-08-28,Completed
PAY-0000691,ORD-0000691,PayPal,2031.51,2026-08-30,Completed
PAY-0000127,ORD-0000127,Credit Card,14.63,2026-02-25,Completed
PAY-0001209,ORD-0001209,Gift Card,$1068.46,2026-08-31,Completed
PAY-0011121,ORD-0011121,Credit Card,721.08,2026-08-19,Pending
PAY-0010831,ORD-0010831,Credit Card,1417.4,2025-03-23,Completed
PAY-0004754,ORD-0004754,PayPal,301.9,2026-05-17,Completed
PAY-0000844,ORD-0000844,Bank Transfer,505.52,2026-05-24,Completed
PAY-0000210,ORD-0000210,Gift Card,1124.02,2026-04-30,Completed
PAY-0001224,ORD-0001224,PayPal,655.95,04-Jul-2026,Pending
PAY-0000276,ORD-0000276,Credit Card,2279.44,2026-08-07,Completed
PAY-0010452,ORD-0010452,Credit Card,1872.99,2026-08-16,Failed
PAY-0005816,ORD-0005816,Debit Card,3258.98,2024-08-20,Completed
PAY-0002537,ORD-0002537,Debit Card,1765.4,2026-05-27,Completed
PAY-0006065,ORD-0006065,Bank Transfer,1108.17,2026-06-30,Completed
PAY-0006150,ORD-0006150,Gift Card,1244.28,2025-10-13,Completed
PAY-0008291,ORD-0008291,Credit Card,1249.04,2026-03-23,Completed
PAY-0003864,ORD-0003864,Gift Card,653.66,2026-08-01,Completed
PAY-0008240,ORD-0008240,Credit Card,2810.95,2026-06-08,Completed
PAY-0005159,ORD-0005159,,1327.42,"August 23, 2026",Completed
