order_id,customer_id,order_date,order_status,channel,shipping_city,shipping_state
ORD-0006005,CUST-000780,2026-06-20,Shipped,Web,West Dawn,WA
ORD-0006767,CUST-000170,2025-10-12,Shipped,Mobile App,Lewismouth,GA
ORD-0009401,CUST-000874,2025-12-09,Shipped,Marketplace,Meganstad,PA
ORD-0004351,CUST-002509,2026-08-04,Cancelled,Web,North Kelseyview,IL
ORD-0003923,CUST-002814,2024-01-28,Delivered,Mobile App,Christinabury,NC
ORD-0005505,CUST-001599,2025-07-01,Cancelled,Web,North Kevin,OH
ORD-0007853,CUST-000028,2024-11-03,Shipped,Mobile App,Angelaville,TX
ORD-0004153,CUST-002564,2025-06-16,Processing,Web,Smithton,GA
ORD-0002753,CUST-002078,2024-01-09,Shipped,Web,Smithview,NC
ORD-0010267,CUST-002196,2026-03-23,Returned,Mobile App,New Blaketon,NC
ORD-0000619,CUST-000827,2024-10-24,Cancelled,Mobile App,Manningstad,MI
ORD-0010661,CUST-000024,2026-07-28,Delivered,Marketplace,South Melindaland,FL
ORD-0002727,CUST-000689,2026-04-03,Cancelled,Web,Floydmouth,WA
ORD-0009625,CUST-982929,2026-02-20,Delivered,Web,Webbberg,MI
ORD-0001744,CUST-001799,2026-02-25,Processing,Marketplace,Port Kristenland,IL
ORD-0000862,CUST-002175,2026-02-04,Delivered,Mobile App,Tranport,NY
ORD-0005728,CUST-001803,2026-08-19,Delivered,Mobile App,Davidstad,CA
ORD-0008349,CUST-002880,2026-03-10,Returned,Web,North Jerrychester,GA
ORD-0008235,CUST-002863,2026-08-23,Shipped,Mobile App,Mooreshire,NC
ORD-0001524,CUST-001856,2026-04-05,Shipped,Mobile App,East Brian,NY
ORD-0000871,CUST-002366,2025-05-27,Shipped,Mobile App,West Jonathan,FL
ORD-0004187,CUST-000161,2026-01-06,Delivered,Marketplace,Davidhaven,GA
ORD-0009079,CUST-002720,2026-06-08,Delivered,Web,East Michael,NC
ORD-0000001,CUST-000272,2025-06-10,Shipped,Web,New Jennifer,WA
ORD-0005409,CUST-001872,2025-03-06,Processing,Web,Port Edwardfort,AZ
ORD-0004844,CUST-002943,2025-10-22,Delivered,Marketplace,,WA
ORD-0007809,CUST-001593,2026-08-28,dELIVERED,Web,East Ashleyport,MI
ORD-0003496,CUST-000227,2025-08-01,Processing,Web,West Jessicaton,IL
ORD-0011102,CUST-001300,2026-05-26,Shipped,Marketplace,Tracyburgh,PA
ORD-0011296,CUST-000741,2026-05-15,Placed,In-Store,New Rickyburgh,OH
ORD-0001661,CUST-000685,2026-08-21,Returned,In-Store,Johnstonchester,FL
ORD-0007334,CUST-000225,2026-04-08,Shipped,In-Store,Erinbury,NC
ORD-0006346,CUST-002244,2025-04-04,Processing,Mobile App,West Juliechester,WA
ORD-0009908,CUST-000070,2025-10-08,Shipped,In-Store,Donnamouth,MI
ORD-0008956,CUST-002369,2026-02-12,Shipped,Mobile App,Leeberg,CA
ORD-0000225,CUST-002998,22-Nov-2025,Placed,Mobile App,,FL
ORD-0000324,CUST-000481,2026-05-04,Returned,Mobile App,,WA
ORD-0002796,CUST-000089,2026-01-14,Placed,Web,North Andrewburgh,OH
ORD-0006650,CUST-001084,2026-07-20,Returned,Mobile App,North Kiaraside,PA
ORD-0005349,CUST-000271,2024-12-12,Cancelled,Marketplace,West Scott,FL
ORD-0005591,CUST-001428,2026-07-18,Shipped,Mobile App,East Rebeccahaven,AZ
ORD-0003627,CUST-002677,2025-12-28,Returned,Marketplace,Port Mary,NY
ORD-0001306,CUST-000405,2025-10-02,Processing,Web,North Holly,IL
ORD-0009561,CUST-000614,2026-03-15,Processing,Web,Sheppardmouth,PA
ORD-0004414,CUST-001342,2026-04-29,Cancelled,Marketplace,Ericborough,CA
ORD-0010687,CUST-000387,2026-08-11,Returned,Mobile App,South Joseph,PA
ORD-0006325,CUST-002237,2026-08-19,Delivered,Mobile App,Huntstad,AZ
ORD-0011323,CUST-001507,2026-03-23,Delivered,Mobile App,West Jennifer,GA
ORD-0007587,CUST-001819,2026-04-30,Cancelled,Web,South Anthonymouth,CA
ORD-0010221,CUST-000804,2025-09-14,Delivered,Web,Port David,GA
ORD-0005294,CUST-001184,2026-07-07,Delivered,Web,West Jameston,NY
ORD-0005331,CUST-002663,2024-04-26,Shipped,Web,Matthewmouth,WA
ORD-0010598,CUST-001670,2025-07-21,Shipped,Mobile App,Robertstad,FL
ORD-0002197,CUST-000748,2026-07-31,Delivered,Mobile App,Lake Chelseaville,TX
ORD-0005279,CUST-000483,2024-09-02,Placed,In-Store,New Stephanie,PA
ORD-0005602,CUST-001282,2026-09-01,Shipped,Web,Jermainemouth,NY
ORD-0000059,CUST-000895,2024-10-18,Placed,Web,Samanthaburgh,PA
ORD-0004198,CUST-001141,2026-08-01,Cancelled,Web,Port Sandrahaven,OH
ORD-0010664,CUST-001250,2026-08-13,Delivered,In-Store,West Rebeccabury,IL
ORD-0003174,CUST-000438,05/28/2026,Processing,Mobile App,Richardside,WA
ORD-0000205,CUST-002064,2024-12-25,Processing,Mobile App,Debraport,GA
ORD-0007620,CUST-002529,2026-09-02,Processing,Web,South Maria,OH
ORD-0003125,CUST-001672,2026-02-16,Processing,In-Store,Lake Brittany,GA
ORD-0006928,CUST-002675,2026-07-04,Delivered,In-Store,East Jacob,IL
ORD-0001498,CUST-000132,2026-06-28,Processing,Web,Williamsfurt,GA
ORD-0006227,CUST-001965,2024-09-01,Delivered,Marketplace,New Ashley,OH
ORD-0006945,CUST-001566,2026-07-05,Cancelled,Web,East Danielview,PA
ORD-0006530,CUST-000795,2026-05-15,Placed,Mobile App,Codystad,IL
ORD-0008766,CUST-001400,2025-12-30,Placed,Mobile App,Lake Alexis,TX
ORD-0011129,CUST-001668,2025-03-16,Delivered,Mobile App,Lake Christopherbury,FL
ORD-0006300,CUST-001163,2025-09-23,Delivered,Web,,FL
ORD-0000317,CUST-000415,2026-08-07,Placed,Mobile App,North Lindaborough,NC
ORD-0008723,CUST-001313,2025-01-09,Cancelled,Web,South Robert,PA
ORD-0004663,CUST-001309,2026-08-11,Cancelled,Mobile App,Toddborough,NC
ORD-0007503,CUST-002542,2025-03-11,Shipped,Mobile App,Hintonfort,AZ
ORD-0007707,CUST-002672,2026-03-18,Placed,Mobile App,New Matthew,AZ
ORD-0004373,CUST-939717,2026-05-10,Delivered,Mobile App,New Shawn,MI
ORD-0002184,CUST-002096,2026-02-04,Delivered,Mobile App,Port Meghanview,PA
ORD-0005011,CUST-002429,2026-05-20,Shipped,Marketplace,Stacymouth,NC
ORD-0003869,CUST-001141,2026-08-30,Delivered,Marketplace,Sarahborough,IL
ORD-0002382,CUST-000436,10/02/2025,Shipped,Web,Robertsberg,WA
ORD-0004252,CUST-000297,2026-05-07,Delivered,In-Store,West Jameshaven,AZ
ORD-0007067,CUST-000506,2026-01-29,Shipped,Mobile App,Katherineview,OH
ORD-0008631,CUST-000413,2025-10-10,Returned,Mobile App,North Johnport,GA
ORD-0004024,CUST-002567,01-Dec-2024,Placed,Web,Walshside,CA
ORD-0006250,CUST-002661,2026-08-25,Processing,Web,Collinsbury,PA
ORD-0003885,CUST-000496,2024-01-20,Delivered,Marketplace,South Jermainestad,OH
ORD-0008152,CUST-001823,2026-07-07,Cancelled,Web,West Ashleyville,CA
ORD-0002566,CUST-001171,2026-03-03,Placed,Web,New Patricia,MI
ORD-0008306,CUST-000203,2025-07-22,Delivered,In-Store,Kellyville,MI
ORD-0003491,CUST-001317,2024-10-10,Shipped,Web,Millerchester,OH
ORD-0001150,CUST-001534,2025-12-29,Processing,Web,North Katie,NC
ORD-0005455,CUST-002508,2026-08-13,Placed,Marketplace,Seanland,WA
ORD-0010836,CUST-002965,2026-06-12,Placed,Web,Jonesland,IL
ORD-0001717,CUST-001965,2024-09-04,Processing,Marketplace,New Connie,AZ
ORD-0010988,CUST-000504,2026-03-28,Cancelled,Mobile App,Lake Tristan,AZ
ORD-0003645,CUST-000611,2026-09-03,Shipped,In-Store,Lake Bryan,NY
ORD-0004215,CUST-000310,2026-01-13,Delivered,In-Store,Harrisport,AZ
ORD-0001416,CUST-001483,2026-07-02,Delivered,Web,Nguyenside,CA
ORD-0001171,CUST-000587,2025-10-01,Shipped,Mobile App,Powellton,NC
ORD-0007297,CUST-000187,2026-07-31,Returned,In-Store,West Tina,PA
ORD-0005110,CUST-002303,2025-02-28,Placed,Web,Porterfort,OH
ORD-0004100,CUST-000158,2024-12-19,Processing,Marketplace,East Lauraville,MI
ORD-0000508,CUST-000873,2025-03-06,Delivered,Marketplace,East Steven,IL
ORD-0000533,CUST-001426,2024-12-11,Delivered,Web,Whiteshire,IL
ORD-0011998,CUST-002464,2026-07-21,Delivered,Mobile App,Stacymouth,FL
ORD-0008576,CUST-000894,2025-04-02,Processing,Web,West Katrina,GA
ORD-0001379,CUST-000500,2026-08-14,Placed,Web,Thomasburgh,TX
ORD-0007394,CUST-001821,2026-08-11,Delivered,In-Store,Smithstad,WA
ORD-0004982,CUST-000110,2025-02-24,Cancelled,Web,New Michaelbury,NY
ORD-0011578,,2026-03-18,Processing,Mobile App,North Lisastad,WA
ORD-0001028,CUST-000699,2024-07-26,Shipped,In-Store,Perezburgh,MI
ORD-0008824,CUST-000472,2026-06-24,DELIVERED,Marketplace,West Jorge,GA
ORD-0002216,CUST-001129,"October 06, 2025",Delivered,Web,Port Josephtown,TX
ORD-0006229,CUST-000604,2026-06-22,Processing,Web,Amberbury,NC
ORD-0000104,CUST-000093,2025-10-15,Delivered,Mobile App,Gibsonhaven,OH
ORD-0000929,CUST-002965,2026-02-06,Returned,Marketplace,Douglasside,OH
ORD-0006773,CUST-001131,2026-05-21,Delivered,In-Store,Deborahview,WA
ORD-0000912,CUST-000223,2025-07-13,Cancelled,Web,,NY
ORD-0000820,CUST-001375,2026-06-15,Cancelled,Web,Aguilarberg,CA
ORD-0011399,CUST-001394,2026-01-09,Cancelled,Web,,FL
ORD-0008775,CUST-001165,2026-04-03,Delivered,Web,,NY
ORD-0008017,CUST-997542,2026-01-15,Shipped,Web,North Cynthia,OH
ORD-0007751,CUST-000927,2025-01-14,Processing,Mobile App,Donnafort,NY
ORD-0007346,CUST-002193,2026-08-26,Processing,Marketplace,Port Hollymouth,NY
ORD-0000230,CUST-001089,2026-05-01,Delivered,Mobile App,Gillport,NY
ORD-0009421,CUST-001311,2025-12-16,Processing,Web,West Sarahbury,OH
ORD-0010776,CUST-002280,2026-05-09,Delivered,Marketplace,West Anthony,OH
ORD-0000050,CUST-002206,2025-12-19,Processing,Web,North Steven,IL
ORD-0003154,CUST-000826,2025-09-25,Placed,In-Store,East Mark,IL
ORD-0002029,CUST-000794,2024-05-08,Delivered,In-Store,Lake Kevin,AZ
ORD-0010024,CUST-002917,2026-04-19,Processing,Mobile App,Michaelfurt,FL
ORD-0000924,CUST-000576,2026-08-24,Delivered,Web,Michaelland,PA
ORD-0000493,CUST-000107,2025-04-19,DELIVERED,Marketplace,New Nicholasshire,NC
ORD-0002466,CUST-000238,02-Jul-2026,Processing,Web,Cooperton,OH
ORD-0002476,CUST-000350,2025-05-06,Delivered,Mobile App,East Jenniferport,NY
ORD-0005398,CUST-002033,2024-12-21,Delivered,Web,Brownchester,TX
ORD-0011365,CUST-937914,2026-02-10,Delivered,Web,Millerbury,CA
ORD-0007893,CUST-001995,2024-04-04,Delivered,Web,Scottfort,NC
ORD-0003841,CUST-000673,2023-10-16,Delivered,Marketplace,Pennyburgh,AZ
ORD-0002107,CUST-000137,2026-08-21,Delivered,Mobile App,West Ruthland,WA
ORD-0011898,CUST-000536,2026-07-28,Processing,Marketplace,West Zacharychester,AZ
ORD-0010829,CUST-001335,2026-05-27,delivered,Marketplace,Scottshire,AZ
ORD-0008953,,2025-05-10,Delivered,Mobile App,Lynnfort,WA
ORD-0005306,CUST-001447,2025-08-06,Cancelled,Web,East Wendymouth,AZ
ORD-0007416,CUST-002735,2026-01-27,Delivered,Marketplace,New Susanbury,FL
ORD-0003988,CUST-000934,2026-03-12,Processing,Web,Jessicafurt,NC
ORD-0006561,CUST-000489,2026-01-26,Processing,Marketplace,West Lynnfort,TX
ORD-0001698,CUST-000267,2026-01-05,Processing,Mobile App,Port Cody,GA
ORD-0009921,CUST-002807,2026-08-03,Delivered,Mobile App,Port Christopher,WA
ORD-0008620,CUST-922621,2025-04-27,Placed,In-Store,Robertstad,PA
ORD-0005959,CUST-001655,2025-02-18,Delivered,Web,Stephanieside,WA
ORD-0002841,CUST-000199,2026-06-26,Placed,Marketplace,West Richardfort,MI
ORD-0003390,CUST-000049,2026-02-02,Delivered,Web,New Jeremyburgh,CA
ORD-0004161,CUST-001485,2026-05-02,Cancelled,Mobile App,Johnsonberg,TX
ORD-0003167,CUST-002386,"November 19, 2025",Cancelled,Web,Aaronchester,NC
ORD-0010959,CUST-958625,2026-09-03,Delivered,Web,Port Willie,NY
ORD-0002738,CUST-002033,2025-08-31,Delivered,Mobile App,South Kari,GA
ORD-0010887,CUST-002448,2026-08-17,returned,Web,,IL
ORD-0008112,CUST-001804,2026-08-03,placed,Web,North Nicholasville,GA
ORD-0004117,CUST-002137,2026-08-24,Placed,Mobile App,Mcintoshbury,PA
ORD-0007568,CUST-000548,2026-08-26,Processing,Web,Crystaltown,GA
ORD-0007805,CUST-002312,2023-12-21,Shipped,Web,Rodneystad,AZ
ORD-0005942,CUST-001888,2025-04-08,Delivered,Mobile App,New Gina,FL
ORD-0004845,CUST-002852,2026-09-01,Placed,Marketplace,Brownborough,MI
ORD-0002802,CUST-003000,2025-04-09,Delivered,Mobile App,Port Jessica,CA
ORD-0003855,CUST-001379,2026-07-27,Shipped,Mobile App,North Christine,GA
ORD-0003874,CUST-002139,2024-01-22,Processing,Mobile App,Kevinbury,NC
ORD-0004121,CUST-000855,2025-04-13,Delivered,Web,West Jeanette,CA
ORD-0009964,,2025-05-15,Placed,Mobile App,Lake Renee,MI
ORD-0001538,CUST-002574,2026-05-12,Cancelled,In-Store,Hollowaytown,IL
ORD-0008737,CUST-978961,2025-07-15,Cancelled,Mobile App,East Reginaldshire,MI
ORD-0000724,CUST-000117,2026-04-28,Cancelled,Web,New Patty,NC
ORD-0008867,CUST-000254,2025-05-30,Cancelled,Mobile App,West Heathermouth,CA
ORD-0001194,CUST-000617,2024-09-22,Shipped,Mobile App,South David,IL
ORD-0004673,CUST-000697,2025-02-28,Delivered,Marketplace,Davishaven,NY
ORD-0004360,CUST-000592,2026-04-13,Placed,Marketplace,Schwartzburgh,NY
ORD-0002935,CUST-002263,2026-07-01,Placed,Web,East Michaelmouth,NY
ORD-0005049,CUST-000412,2025-09-01,Cancelled,Mobile App,Taylortown,NY
ORD-0005440,CUST-001445,2026-05-02,Shipped,Mobile App,Franklinfurt,CA
ORD-0007323,CUST-001933,2026-04-17,Cancelled,Mobile App,Kristyland,NY
ORD-0003978,CUST-001848,2024-08-26,Delivered,Mobile App,Duncanport,MI
ORD-0010068,CUST-000521,2026-08-26,Shipped,Web,South Laurentown,NC
ORD-0007391,CUST-002805,2026-08-04,Shipped,Mobile App,Steventown,OH
ORD-0007629,CUST-000223,2025-05-20,Placed,Web,Thomastown,FL
ORD-0010577,CUST-000376,2026-03-29,Delivered,Mobile App,East Samantha,TX
ORD-0004202,CUST-002777,2025-10-17,Placed,Mobile App,Michaelmouth,GA
ORD-0004964,CUST-000659,2026-03-05,Delivered,In-Store,Bellberg,NC
ORD-0000165,CUST-001532,2025-08-05,Processing,Web,Brendaland,WA
ORD-0000720,CUST-000194,2026-05-28,Delivered,Web,North Jeremiah,OH
ORD-0000409,CUST-000442,2024-05-02,Delivered,Marketplace,North Juan,WA
ORD-0004266,CUST-950906,2024-02-01,Delivered,Marketplace,Travisshire,NC
ORD-0010366,CUST-000140,2026-02-09,Delivered,Marketplace,Ramseyview,AZ
ORD-0000421,CUST-000103,2025-07-11,Delivered,Mobile App,East Annette,AZ
ORD-0002948,CUST-001515,2026-05-07,Processing,Web,East Scott,IL
ORD-0000167,CUST-000638,2026-07-29,Delivered,Web,Leachshire,TX
ORD-0006789,CUST-002859,2026-09-01,Delivered,Mobile App,Lake Julieport,WA
ORD-0010610,CUST-002897,2025-12-19,Returned,In-Store,Mistyland,CA
ORD-0002693,CUST-000830,2025-09-28,Delivered,Marketplace,Port Adam,NY
ORD-0010676,CUST-002355,2026-05-23,Shipped,Web,Richardberg,GA
ORD-0001315,CUST-001059,2026-04-26,Placed,Web,,GA
ORD-0010222,CUST-000996,2024-05-06,Delivered,Mobile App,South Jeremy,TX
ORD-0010135,CUST-001549,2024-06-18,Placed,Mobile App,West Andre,CA
ORD-0009034,CUST-002827,2024-10-28,Placed,In-Store,Port Samanthaburgh,CA
ORD-0001954,CUST-000209,2026-08-18,Shipped,In-Store,Robinfurt,PA
ORD-0003876,CUST-002062,2025-08-30,Delivered,Mobile App,Douglashaven,PA
ORD-0003257,CUST-001719,2026-08-06,Delivered,Marketplace,New Maureen,CA
ORD-0004984,CUST-000706,2026-07-07,Delivered,Marketplace,South Matthew,GA
ORD-0011831,CUST-001002,2026-02-23,Shipped,Mobile App,Lake Marcville,GA
ORD-0007926,CUST-002057,2026-07-31,Processing,Web,Lake Madeline,PA
ORD-0007220,CUST-002773,2025-09-23,Delivered,Mobile App,North Shawnstad,WA
ORD-0006608,CUST-001919,2026-02-11,Cancelled,Marketplace,Port Cynthia,AZ
ORD-0009633,CUST-002649,2024-05-23,Delivered,Mobile App,Lake Christine,FL
ORD-0002297,CUST-001038,2026-07-20,Processing,Mobile App,Lake Jennifer,IL
ORD-0008180,CUST-002369,2026-07-16,Returned,Mobile App,West Luisfurt,IL
ORD-0002374,CUST-001875,2024-10-05,Delivered,Mobile App,East Markbury,PA
ORD-0006830,CUST-001455,2024-12-20,Cancelled,Mobile App,Danielsstad,WA
ORD-0011755,CUST-000875,2025-02-18,Cancelled,In-Store,Meganside,CA
ORD-0007530,CUST-902775,2026-08-23,Processing,Mobile App,West Alexa,GA
ORD-0003247,CUST-002408,12/25/2025,Placed,Marketplace,North Jennifer,MI
ORD-0004143,CUST-000233,2025-07-28,Cancelled,Web,Powellborough,GA
ORD-0003120,CUST-000416,2025-09-04,Processing,Web,Masonside,PA
ORD-0006959,CUST-001327,2025-12-24,Shipped,Mobile App,North Ann,PA
ORD-0006872,,2026-03-18,Shipped,Web,West Ashley,IL
ORD-0005545,CUST-002742,2026-08-05,Placed,Mobile App,Donnafort,NY
ORD-0006146,CUST-000809,2025-12-14,Delivered,Mobile App,New Matthew,MI
ORD-0008002,CUST-000391,2026-06-22,Shipped,Web,Suebury,NC
ORD-0004723,CUST-002506,2026-08-26,Shipped,Mobile App,Mirandahaven,WA
ORD-0001244,CUST-002450,2026-05-19,Processing,Marketplace,Fosterchester,WA
ORD-0005101,CUST-002439,2026-07-12,Processing,Web,East Richard,PA
ORD-0003413,CUST-971909,2024-08-12,Shipped,Web,Matthewberg,IL
ORD-0010808,CUST-001328,2025-11-23,Shipped,In-Store,Kevinstad,AZ
ORD-0001692,CUST-000465,2026-08-20,Returned,Mobile App,Gabrielleport,TX
ORD-0008777,CUST-002683,2026-06-12,Cancelled,Web,Chavezshire,AZ
ORD-0002435,CUST-000007,2025-07-02,Cancelled,Mobile App,Shawnport,IL
ORD-0009333,CUST-000885,2026-05-17,Delivered,In-Store,Russoview,TX
ORD-0008164,CUST-000041,2025-04-24,Processing,In-Store,North Catherine,GA
ORD-0011432,CUST-000151,2026-08-09,Shipped,Marketplace,South Christineville,CA
ORD-0002360,CUST-001804,2026-06-27,Delivered,Mobile App,Walkerton,NY
ORD-0011715,CUST-001178,2024-05-11,Placed,Web,Ortizville,NY
ORD-0008512,CUST-002684,2025-04-24,Shipped,Mobile App,Port Georgeton,CA
ORD-0000019,CUST-002008,2025-02-25,Placed,Mobile App,Andersonburgh,PA
ORD-0001546,CUST-001813,2025-02-17,Delivered,In-Store,,MI
ORD-0007128,CUST-000792,2025-09-04,Processing,Mobile App,Huntchester,WA
ORD-0006664,CUST-002415,2026-07-06,Processing,Mobile App,Matthewmouth,IL
ORD-0011704,CUST-000297,2025-08-17,Processing,Mobile App,Ashleyview,NY
ORD-0009243,,14-May-2026,Delivered,Web,,MI
ORD-0004788,CUST-002902,2026-02-26,Placed,Web,Rogersbury,NC
ORD-0001349,CUST-002743,2026-05-25,Shipped,Web,Lopezland,NC
ORD-0009603,CUST-000870,2026-03-26,Delivered,Web,New Neilbury,MI
ORD-0011612,CUST-002876,2026-03-15,Shipped,Mobile App,Jonathanview,WA
ORD-0008562,CUST-001282,2025-07-27,Delivered,Web,Joshuaburgh,WA
ORD-0001482,CUST-000580,2024-07-18,Delivered,Web,Gallagherland,OH
ORD-0004893,,2025-01-28,Processing,Mobile App,Hannahfort,GA
ORD-0010914,CUST-002814,2024-05-29,Processing,Marketplace,East Derek,TX
ORD-0000536,CUST-000605,2026-08-15,Placed,Marketplace,Johnview,PA
ORD-0007132,CUST-002583,2025-09-24,Shipped,Mobile App,North Jamie,GA
ORD-0001825,CUST-001038,2026-09-03,Delivered,Web,Port Alejandro,TX
ORD-0001401,CUST-002874,2026-03-25,Delivered,Web,Jeanettetown,NC
ORD-0010207,CUST-000781,2024-04-21,Shipped,In-Store,East Bryanville,PA
ORD-0005321,CUST-001577,2026-06-19,Shipped,Mobile App,Wilcoxton,FL
ORD-0009697,CUST-001526,29-Aug-2025,Delivered,Web,East Jonathanstad,PA
ORD-0008567,CUST-001840,2026-07-04,Placed,Web,Michelleside,NC
ORD-0010331,CUST-002587,2025-08-21,Placed,Web,West Johnborough,FL
ORD-0006890,CUST-002568,2026-09-03,Cancelled,Web,New Dylan,MI
ORD-0002851,CUST-001182,2026-05-21,dELIVERED,Mobile App,Lake John,CA
ORD-0005606,CUST-000168,2026-07-09,Delivered,Web,Philipton,AZ
ORD-0001393,CUST-000361,2025-07-03,Shipped,Mobile App,Luischester,MI
ORD-0009072,CUST-000642,2025-12-25,Returned,Marketplace,Bryanhaven,MI
ORD-0003971,CUST-001400,2025-10-30,Shipped,Mobile App,Stacyport,TX
ORD-0011009,CUST-002113,2025-11-26,Cancelled,Web,New Kevin,OH
ORD-0008837,CUST-000571,2025-10-22,Shipped,Web,Lovemouth,TX
ORD-0010356,CUST-000595,2026-06-01,Delivered,Web,New Juliaville,CA
ORD-0000823,CUST-000801,2025-07-01,Returned,In-Store,South Oliviahaven,AZ
ORD-0000335,CUST-002544,2025-09-09,Delivered,Web,West James,FL
ORD-0009505,CUST-002623,2025-05-17,Processing,Web,West Maryton,FL
ORD-0001775,CUST-001519,2026-01-19,Processing,Mobile App,West Theresatown,AZ
ORD-0001239,CUST-002763,2024-06-30,Returned,Mobile App,Lake Sally,AZ
ORD-0008323,CUST-002489,2026-09-05,Shipped,Mobile App,West Valerie,WA
ORD-0008300,CUST-002770,2026-04-02,Placed,Mobile App,Bruceside,TX
ORD-0007330,CUST-002686,2026-06-13,Processing,Mobile App,Stevensbury,CA
ORD-0006443,CUST-002590,2026-07-08,Delivered,Mobile App,Juliastad,NY
ORD-0000636,CUST-002821,2026-07-23,Processing,Mobile App,Edwardsside,GA
ORD-0001015,CUST-000743,2026-01-12,Shipped,Web,Jamesland,NY
ORD-0000952,CUST-002438,2026-06-13,Delivered,Web,West Juan,WA
ORD-0000632,CUST-002852,2026-08-01,Processing,Mobile App,Griffinberg,NY
ORD-0004825,CUST-000618,2025-09-17,Placed,Web,Lake Pam,NY
ORD-0007278,CUST-002362,2026-02-05,Delivered,Mobile App,Bauershire,WA
ORD-0008262,CUST-000275,2026-05-29,Shipped,Web,Smithbury,GA
ORD-0004162,CUST-000875,2026-08-08,Shipped,Web,Gonzalezberg,NY
ORD-0005607,CUST-913327,08/27/2026,Processing,In-Store,Lake Edwinside,FL
ORD-0010400,CUST-001215,2026-09-03,Cancelled,Web,South Kylemouth,OH
ORD-0005097,CUST-001746,2026-05-25,Delivered,Mobile App,East Kristinhaven,GA
ORD-0003550,CUST-001661,2026-07-11,Placed,Mobile App,Port Jenniferside,CA
ORD-0008697,CUST-002841,2026-08-26,Processing,Mobile App,East Nathanielborough,OH
ORD-0001788,CUST-001493,2025-03-27,Delivered,In-Store,New Michaelland,WA
ORD-0011287,CUST-001239,2026-07-09,Delivered,Mobile App,Thompsonshire,WA
ORD-0011139,CUST-001361,2026-03-13,Delivered,Marketplace,Michelleshire,AZ
ORD-0002387,CUST-000354,2025-03-21,Shipped,Web,Changside,TX
ORD-0007328,CUST-002183,2025-11-14,Placed,Mobile App,South Thomasville,GA
ORD-0006725,CUST-002620,2026-08-27,Delivered,In-Store,Scotttown,PA
ORD-0007295,CUST-000159,2025-09-06,Cancelled,Web,North Jenniferview,CA
ORD-0005328,CUST-000393,2026-09-03,Shipped,Marketplace,,NY
ORD-0003137,CUST-000831,2024-11-29,Cancelled,Web,Lake Anthonyberg,CA
ORD-0011568,CUST-002525,2026-08-24,Returned,Mobile App,Lake Craig,IL
ORD-0007431,CUST-000739,2026-03-11,Placed,Mobile App,New Matthewport,OH
ORD-0001999,CUST-001996,2025-12-19,Delivered,Marketplace,Nathanborough,WA
ORD-0011679,CUST-002547,2026-02-09,Placed,Mobile App,Port Alyssastad,TX
ORD-0005341,CUST-001783,2026-03-31,Returned,Web,Joshuastad,TX
ORD-0001057,CUST-000077,2025-07-07,Returned,Web,Evansmouth,IL
ORD-0001079,CUST-002274,2024-05-25,Returned,Web,East Jessemouth,FL
ORD-0007464,CUST-000001,2026-06-26,Processing,Mobile App,,FL
ORD-0008091,CUST-001339,2026-08-11,Cancelled,Web,Kevinmouth,TX
ORD-0002038,CUST-001495,2025-08-01,Placed,Marketplace,North Sarahtown,GA
ORD-0000556,CUST-001519,2025-11-24,Placed,Mobile App,,IL
ORD-0009173,CUST-000861,2026-03-17,Delivered,Mobile App,New Allisonchester,MI
ORD-0011797,CUST-000206,2026-01-15,Processing,Web,Carterbury,IL
ORD-0006477,CUST-001624,2026-07-05,Cancelled,Web,Lake Jennyview,CA
ORD-0008013,CUST-002630,2025-09-28,Processing,Mobile App,Duanetown,IL
ORD-0006219,CUST-002176,2026-09-05,Placed,Mobile App,Wongbury,PA
ORD-0002949,CUST-000626,2026-08-03,Delivered,Mobile App,Parksberg,NC
ORD-0003721,CUST-001107,2025-06-17,Delivered,Web,Christinatown,OH
ORD-0000006,CUST-002607,2026-08-22,Delivered,Mobile App,West Kevinburgh,CA
ORD-0008565,CUST-002137,2026-08-01,Cancelled,Mobile App,Thompsonbury,CA
ORD-0008872,CUST-002663,2023-10-19,Returned,Mobile App,Patriciaport,CA
